x,y,STATION_NAME,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,MAX_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_RAIN_FLAG,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,MAX_TEMPERATURE_FLAG
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,4.1,0,,1969,7050240.1969.6.5,5,,,,13.7,4.3,,,,QC,0,,20.6,,,1969-06-05 00:00:00,,,6.7,,,4.1,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,4.8,0,,1969,7050240.1969.6.6,6,,,,13.4,4.6,,,,QC,0,,15.6,,,1969-06-06 00:00:00,,,11.1,,,4.8,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.7,7,,,,14.5,3.5,,,,QC,0,,18.9,,,1969-06-07 00:00:00,,,10,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.8,8,,,,11.4,6.6,,,,QC,0,,15,,,1969-06-08 00:00:00,,,7.8,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.9,9,,,,10.3,7.7,,,,QC,0,,17.8,,,1969-06-09 00:00:00,,,2.8,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.10,10,,,,16.7,1.3,,,,QC,0,,23.3,,,1969-06-10 00:00:00,,,10,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.11,11,,,,20,0,,,,QC,2,,25.6,,,1969-06-11 00:00:00,,,14.4,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,9.1,0,,1969,7050240.1969.6.12,12,,,,22,0,,,,QC,4,,28.3,,,1969-06-12 00:00:00,,,15.6,,,9.1,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,8.1,0,,1969,7050240.1969.6.13,13,,,,23.1,0,,,,QC,5.1,,28.3,,,1969-06-13 00:00:00,,,17.8,,,8.1,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.14,14,,,,19.5,0,,,,QC,1.5,,23.3,,,1969-06-14 00:00:00,,,15.6,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,17.5,0,,1969,7050240.1969.6.15,15,,,,11.4,6.6,,,,QC,0,,12.8,,,1969-06-15 00:00:00,,,10,,,17.5,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.16,16,,,,11.4,6.6,,,,QC,0,,15.6,,,1969-06-16 00:00:00,,,7.2,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.17,17,,,,14.2,3.8,,,,QC,0,,21.1,,,1969-06-17 00:00:00,,,7.2,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,5.8,0,,1969,7050240.1969.6.18,18,,,,16.4,1.6,,,,QC,0,,21.1,,,1969-06-18 00:00:00,,,11.7,,,5.8,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,3.6,0,,1969,7050240.1969.6.19,19,,,,17.5,0.5,,,,QC,0,,21.7,,,1969-06-19 00:00:00,,,13.3,,,3.6,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.20,20,,,,14.8,3.2,,,,QC,0,,18.9,,,1969-06-20 00:00:00,,,10.6,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.21,21,,,,10.3,7.7,,,,QC,0,,16.7,,,1969-06-21 00:00:00,,,3.9,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.22,22,,,,13.4,4.6,,,,QC,0,,20,,,1969-06-22 00:00:00,,,6.7,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,5.1,0,,1969,7050240.1969.6.23,23,,,,13.1,4.9,,,,QC,0,,14.4,,,1969-06-23 00:00:00,,,11.7,,,5.1,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,3.3,0,,1969,7050240.1969.6.24,24,,,,11.1,6.9,,,,QC,0,,12.8,,,1969-06-24 00:00:00,,,9.4,,,3.3,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.25,25,,,,13.9,4.1,,,,QC,0,,18.3,,,1969-06-25 00:00:00,,,9.4,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.26,26,,,,15.6,2.4,,,,QC,0,,23.9,,,1969-06-26 00:00:00,,,7.2,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,3.6,0,,1969,7050240.1969.6.27,27,,,,24.2,0,,,,QC,6.2,,30.6,,,1969-06-27 00:00:00,,,17.8,,,3.6,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,3,0,,1969,7050240.1969.6.28,28,,,,23.6,0,,,,QC,5.6,,27.2,,,1969-06-28 00:00:00,,,20,,,3,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,0,0,,1969,7050240.1969.6.29,29,,,,18.9,0,,,,QC,0.9,,23.3,,,1969-06-29 00:00:00,,,14.4,,,0,
-70.53333333333333,46.75,ARMAGH,,6,,,7050240,6.9,0,,1969,7050240.1969.6.30,30,,,,16.1,1.9,,,,QC,0,,22.8,,,1969-06-30 00:00:00,,,9.4,,,6.9,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.1,1,,,,19.2,0,,,,QC,1.2,,21.1,,,1969-07-01 00:00:00,,,17.2,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.2,2,,,,13.1,4.9,,,,QC,0,,18.9,,,1969-07-02 00:00:00,,,7.2,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.3,3,,,,15.9,2.1,,,,QC,0,,21.7,,,1969-07-03 00:00:00,,,10,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,6.1,0,,1969,7050240.1969.7.4,4,,,,15.9,2.1,,,,QC,0,,23.9,,,1969-07-04 00:00:00,,,7.8,,,6.1,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,13,0,,1969,7050240.1969.7.5,5,,,,18.1,0,,,,QC,0.1,,21.7,,,1969-07-05 00:00:00,,,14.4,,,13,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.6,6,,,,10.9,7.1,,,,QC,0,,16.7,,,1969-07-06 00:00:00,,,5,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.7,7,,,,10.8,7.2,,,,QC,0,,18.3,,,1969-07-07 00:00:00,,,3.3,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.8,8,,,,14.2,3.8,,,,QC,0,,20,,,1969-07-08 00:00:00,,,8.3,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.9,9,,,,12.5,5.5,,,,QC,0,,20.6,,,1969-07-09 00:00:00,,,4.4,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,1.5,0,,1969,7050240.1969.7.10,10,,,,14.2,3.8,,,,QC,0,,21.7,,,1969-07-10 00:00:00,,,6.7,,,1.5,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,9.7,0,,1969,7050240.1969.7.11,11,,,,15.3,2.7,,,,QC,0,,20,,,1969-07-11 00:00:00,,,10.6,,,9.7,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,17,0,,1969,7050240.1969.7.12,12,,,,19.5,0,,,,QC,1.5,,23.3,,,1969-07-12 00:00:00,,,15.6,,,17,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.13,13,,,,15,3,,,,QC,0,,17.2,,,1969-07-13 00:00:00,,,12.8,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.14,14,,,,16.4,1.6,,,,QC,0,,20.6,,,1969-07-14 00:00:00,,,12.2,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.15,15,,,,18.1,0,,,,QC,0.1,,27.2,,,1969-07-15 00:00:00,,,8.9,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.16,16,,,,22.2,0,,,,QC,4.2,,29.4,,,1969-07-16 00:00:00,,,15,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.17,17,,,,24.5,0,,,,QC,6.5,,27.8,,,1969-07-17 00:00:00,,,21.1,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.18,18,,,,20.3,0,,,,QC,2.3,,25.6,,,1969-07-18 00:00:00,,,15,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.19,19,,,,15.3,2.7,,,,QC,0,,21.1,,,1969-07-19 00:00:00,,,9.4,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.20,20,,,,14.5,3.5,,,,QC,0,,22.2,,,1969-07-20 00:00:00,,,6.7,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.21,21,,,,17.5,0.5,,,,QC,0,,22.8,,,1969-07-21 00:00:00,,,12.2,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.22,22,,,,15.8,2.2,,,,QC,0,,23.3,,,1969-07-22 00:00:00,,,8.3,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.23,23,,,,16.1,1.9,,,,QC,0,,25,,,1969-07-23 00:00:00,,,7.2,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.24,24,,,,18.1,0,,,,QC,0.1,,25.6,,,1969-07-24 00:00:00,,,10.6,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.25,25,,,,20,0,,,,QC,2,,25.6,,,1969-07-25 00:00:00,,,14.4,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.26,26,,,,17.8,0.2,,,,QC,0,,21.7,,,1969-07-26 00:00:00,,,13.9,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,4.1,0,,1969,7050240.1969.7.27,27,,,,18.1,0,,,,QC,0.1,,23.3,,,1969-07-27 00:00:00,,,12.8,,,4.1,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,9.9,0,,1969,7050240.1969.7.28,28,,,,17.8,0.2,,,,QC,0,,20.6,,,1969-07-28 00:00:00,,,15,,,9.9,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,6.1,0,,1969,7050240.1969.7.29,29,,,,21.4,0,,,,QC,3.4,,26.7,,,1969-07-29 00:00:00,,,16.1,,,6.1,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.30,30,,,,22.8,0,,,,QC,4.8,,25,,,1969-07-30 00:00:00,,,20.6,,,0,
-70.53333333333333,46.75,ARMAGH,,7,,,7050240,0,0,,1969,7050240.1969.7.31,31,,,,20,0,,,,QC,2,,26.1,,,1969-07-31 00:00:00,,,13.9,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.1,1,,,,22.8,0,,,,QC,4.8,,27.8,,,1969-08-01 00:00:00,,,17.8,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,6.4,0,,1969,7050240.1969.8.2,2,,,,20.9,0,,,,QC,2.9,,26.7,,,1969-08-02 00:00:00,,,15,,,6.4,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.3,3,,,,21.4,0,,,,QC,3.4,,25.6,,,1969-08-03 00:00:00,,,17.2,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,1.8,0,,1969,7050240.1969.8.4,4,,,,19.2,0,,,,QC,1.2,,26.1,,,1969-08-04 00:00:00,,,12.2,,,1.8,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.5,5,,,,18.6,0,,,,QC,0.6,,22.8,,,1969-08-05 00:00:00,,,14.4,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.6,6,,,,20.3,0,,,,QC,2.3,,24.4,,,1969-08-06 00:00:00,,,16.1,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0.8,0,,1969,7050240.1969.8.7,7,,,,18.4,0,,,,QC,0.4,,25,,,1969-08-07 00:00:00,,,11.7,,,0.8,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,18.5,0,,1969,7050240.1969.8.8,8,,,,20.3,0,,,,QC,2.3,,25,,,1969-08-08 00:00:00,,,15.6,,,18.5,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,16,0,,1969,7050240.1969.8.9,9,,,,19.7,0,,,,QC,1.7,,23.3,,,1969-08-09 00:00:00,,,16.1,,,16,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.10,10,,,,17.8,0.2,,,,QC,0,,20,,,1969-08-10 00:00:00,,,15.6,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.11,11,,,,17.5,0.5,,,,QC,0,,20.6,,,1969-08-11 00:00:00,,,14.4,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.12,12,,,,17.2,0.8,,,,QC,0,,22.2,,,1969-08-12 00:00:00,,,12.2,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,9.4,0,,1969,7050240.1969.8.13,13,,,,18.1,0,,,,QC,0.1,,21.7,,,1969-08-13 00:00:00,,,14.4,,,9.4,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.14,14,,,,17.5,0.5,,,,QC,0,,22.2,,,1969-08-14 00:00:00,,,12.8,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.15,15,,,,21.2,0,,,,QC,3.2,,26.7,,,1969-08-15 00:00:00,,,15.6,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,22.9,0,,1969,7050240.1969.8.16,16,,,,22.5,0,,,,QC,4.5,,26.7,,,1969-08-16 00:00:00,,,18.3,,,22.9,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,4.3,0,,1969,7050240.1969.8.17,17,,,,20.6,0,,,,QC,2.6,,22.8,,,1969-08-17 00:00:00,,,18.3,,,4.3,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,7.4,0,,1969,7050240.1969.8.18,18,,,,21.7,0,,,,QC,3.7,,25,,,1969-08-18 00:00:00,,,18.3,,,7.4,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,12.4,0,,1969,7050240.1969.8.19,19,,,,16.7,1.3,,,,QC,0,,20,,,1969-08-19 00:00:00,,,13.3,,,12.4,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.20,20,,,,12,6,,,,QC,0,,17.2,,,1969-08-20 00:00:00,,,6.7,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.21,21,,,,11.2,6.8,,,,QC,0,,15.6,,,1969-08-21 00:00:00,,,6.7,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.22,22,,,,11.7,6.3,,,,QC,0,,17.2,,,1969-08-22 00:00:00,,,6.1,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.23,23,,,,17.3,0.7,,,,QC,0,,23.9,,,1969-08-23 00:00:00,,,10.6,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,10.4,0,,1969,7050240.1969.8.24,24,,,,21.2,0,,,,QC,3.2,,25.6,,,1969-08-24 00:00:00,,,16.7,,,10.4,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,4.3,0,,1969,7050240.1969.8.25,25,,,,18.6,0,,,,QC,0.6,,22.8,,,1969-08-25 00:00:00,,,14.4,,,4.3,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.26,26,,,,11.7,6.3,,,,QC,0,,16.1,,,1969-08-26 00:00:00,,,7.2,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.27,27,,,,11.1,6.9,,,,QC,0,,18.3,,,1969-08-27 00:00:00,,,3.9,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.28,28,,,,16.1,1.9,,,,QC,0,,20,,,1969-08-28 00:00:00,,,12.2,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.29,29,,,,20.3,0,,,,QC,2.3,,22.8,,,1969-08-29 00:00:00,,,17.8,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.30,30,,,,15,3,,,,QC,0,,22.2,,,1969-08-30 00:00:00,,,7.8,,,0,
-70.53333333333333,46.75,ARMAGH,,8,,,7050240,0,0,,1969,7050240.1969.8.31,31,,,,22.3,0,,,,QC,4.3,,28.9,,,1969-08-31 00:00:00,,,15.6,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.1,1,,,,20.8,0,,,,QC,2.8,,23.3,,,1969-09-01 00:00:00,,,18.3,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.2,2,,,,15.3,2.7,,,,QC,0,,20.6,,,1969-09-02 00:00:00,,,10,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.3,3,,,,14.8,3.2,,,,QC,0,,22.8,,,1969-09-03 00:00:00,,,6.7,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.4,4,,,,16.1,1.9,,,,QC,0,,22.2,,,1969-09-04 00:00:00,,,10,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,12.7,0,,1969,7050240.1969.9.5,5,,,,14.5,3.5,,,,QC,0,,21.7,,,1969-09-05 00:00:00,,,7.2,,,12.7,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,10.9,0,,1969,7050240.1969.9.6,6,,,,9.8,8.2,,,,QC,0,,12.8,,,1969-09-06 00:00:00,,,6.7,,,10.9,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,12.7,0,,1969,7050240.1969.9.7,7,,,,8.9,9.1,,,,QC,0,,11.1,,,1969-09-07 00:00:00,,,6.7,,,12.7,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,23.6,0,,1969,7050240.1969.9.8,8,,,,10.6,7.4,,,,QC,0,,12.8,,,1969-09-08 00:00:00,,,8.3,,,23.6,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,7.9,0,,1969,7050240.1969.9.9,9,,,,9.5,8.5,,,,QC,0,,10.6,,,1969-09-09 00:00:00,,,8.3,,,7.9,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.10,10,,,,11.1,6.9,,,,QC,0,,13.9,,,1969-09-10 00:00:00,,,8.3,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,2.5,0,,1969,7050240.1969.9.11,11,,,,10.3,7.7,,,,QC,0,,16.1,,,1969-09-11 00:00:00,,,4.4,,,2.5,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.12,12,,,,12.8,5.2,,,,QC,0,,16.1,,,1969-09-12 00:00:00,,,9.4,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.13,13,,,,7.5,10.5,,,,QC,0,,11.7,,,1969-09-13 00:00:00,,,3.3,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.14,14,,,,7.8,10.2,,,,QC,0,,16.1,,,1969-09-14 00:00:00,,,-0.6,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,2.3,0,,1969,7050240.1969.9.15,15,,,,17.5,0.5,,,,QC,0,,21.7,,,1969-09-15 00:00:00,,,13.3,,,2.3,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,13.5,0,,1969,7050240.1969.9.16,16,,,,13.6,4.4,,,,QC,0,,18.3,,,1969-09-16 00:00:00,,,8.9,,,13.5,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.17,17,,,,10.3,7.7,,,,QC,0,,11.7,,,1969-09-17 00:00:00,,,8.9,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.18,18,,,,7,11,,,,QC,0,,13.3,,,1969-09-18 00:00:00,,,0.6,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.19,19,,,,5.6,12.4,,,,QC,0,,12.8,,,1969-09-19 00:00:00,,,-1.7,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.20,20,,,,7.2,10.8,,,,QC,0,,14.4,,,1969-09-20 00:00:00,,,0,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.21,21,,,,10.3,7.7,,,,QC,0,,16.7,,,1969-09-21 00:00:00,,,3.9,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.22,22,,,,13.4,4.6,,,,QC,0,,18.9,,,1969-09-22 00:00:00,,,7.8,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.23,23,,,,14.8,3.2,,,,QC,0,,21.7,,,1969-09-23 00:00:00,,,7.8,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.24,24,,,,13.9,4.1,,,,QC,0,,17.8,,,1969-09-24 00:00:00,,,10,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.25,25,,,,12.5,5.5,,,,QC,0,,17.8,,,1969-09-25 00:00:00,,,7.2,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,4.8,0,,1969,7050240.1969.9.26,26,,,,9.2,8.8,,,,QC,0,,14.4,,,1969-09-26 00:00:00,,,3.9,,,4.8,
-70.53333333333333,46.75,ARMAGH,E,9,,,7050240,5.1,0,,1969,7050240.1969.9.27,27,,,,8.4,9.6,,,,QC,0,,10.6,,,1969-09-27 00:00:00,E,,6.1,,,5.1,
-70.53333333333333,46.75,ARMAGH,E,9,,,7050240,6.4,0,M,1969,7050240.1969.9.28,28,,,M,,,,,,QC,,,,,,1969-09-28 00:00:00,E,M,,M,,6.4,M
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.29,29,,,,9.2,8.8,,,,QC,0,,12.8,,,1969-09-29 00:00:00,,,5.6,,,0,
-70.53333333333333,46.75,ARMAGH,,9,,,7050240,0,0,,1969,7050240.1969.9.30,30,,,,7.5,10.5,,,,QC,0,,11.1,,,1969-09-30 00:00:00,,,3.9,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.1,1,,,,9.2,8.8,,,,QC,0,,11.7,,,1969-10-01 00:00:00,,,6.7,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,2.3,0,,1969,7050240.1969.10.2,2,,,,8.6,9.4,,,,QC,0,,14.4,,,1969-10-02 00:00:00,,,2.8,,,2.3,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0.5,0,,1969,7050240.1969.10.3,3,,,,11.7,6.3,,,,QC,0,,14.4,,,1969-10-03 00:00:00,,,8.9,,,0.5,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.4,4,,,,6.7,11.3,,,,QC,0,,10,,,1969-10-04 00:00:00,,,3.3,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.5,5,,,,3.9,14.1,,,,QC,0,,9.4,,,1969-10-05 00:00:00,,,-1.7,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.6,6,,,,12.8,5.2,,,,QC,0,,19.4,,,1969-10-06 00:00:00,,,6.1,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,3.8,0,,1969,7050240.1969.10.7,7,,,,14.5,3.5,,,,QC,0,,22.2,,,1969-10-07 00:00:00,,,6.7,,,3.8,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.8,8,,,,15.8,2.2,,,,QC,0,,19.4,,,1969-10-08 00:00:00,,,12.2,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.9,9,,,,9.2,8.8,,,,QC,0,,13.3,,,1969-10-09 00:00:00,,,5,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.10,10,,,,13.9,4.1,,,,QC,0,,21.7,,,1969-10-10 00:00:00,,,6.1,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.11,11,,,,15.9,2.1,,,,QC,0,,22.8,,,1969-10-11 00:00:00,,,8.9,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.12,12,,,,13.4,4.6,,,,QC,0,,16.1,,,1969-10-12 00:00:00,,,10.6,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,19.6,0,,1969,7050240.1969.10.13,13,,,,8.1,9.9,,,,QC,0,,15.6,,,1969-10-13 00:00:00,,,0.6,,,19.6,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.14,14,,,,9.5,8.5,,,,QC,0,,15.6,,,1969-10-14 00:00:00,,,3.3,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,0,0,,1969,7050240.1969.10.15,15,,,,5,13,,,,QC,0,,10.6,,,1969-10-15 00:00:00,,,-0.6,,,0,
-70.53333333333333,46.75,ARMAGH,,10,,,7050240,4.1,0,,1969,7050240.1969.10.16,16,,,,6.1,11.9,,,,QC,0,,12.8,,,1969-10-16 00:00:00,,,-0.6,,,4.1,
