x,y,PROVINCE_CODE,MEAN_TEMPERATURE,TOTAL_RAIN,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,LOCAL_DATE,MIN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,ID,MIN_REL_HUMIDITY,LOCAL_DAY,MAX_TEMPERATURE,TOTAL_SNOW,COOLING_DEGREE_DAYS,STATION_NAME,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,MIN_REL_HUMIDITY_FLAG
-70.785,46.205,QC,2.2,,,15.8,,1994-12-06 00:00:00,0.3,,M,,0,,7028754.1994.12.6,,6,4.1,,0,BEAUCEVILLE,,8.4,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-4.4,,,22.4,,1994-12-07 00:00:00,-9.5,,M,,32,,7028754.1994.12.7,,7,0.7,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,39,,7028754,
-70.785,46.205,QC,-6.5,,,24.5,,1994-12-08 00:00:00,-9.6,,M,,27,,7028754.1994.12.8,,8,-3.3,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,39,,7028754,
-70.785,46.205,QC,-5.9,,,23.9,,1994-12-09 00:00:00,-11.4,,M,,17,,7028754.1994.12.9,,9,-0.3,,0,BEAUCEVILLE,,4,,,M,,,1994,,12,32,,7028754,
-70.785,46.205,QC,-3.9,,,21.9,,1994-12-10 00:00:00,-7.4,,M,,29,,7028754.1994.12.10,,10,-0.4,,0,BEAUCEVILLE,,6,,,M,,,1994,,12,44,,7028754,
-70.785,46.205,QC,-8.2,,,26.2,,1994-12-11 00:00:00,-16,,M,,30,,7028754.1994.12.11,,11,-0.4,,0,BEAUCEVILLE,,17.4,,,M,,,1994,,12,48,,7028754,
-70.785,46.205,QC,-17.9,,,35.9,,1994-12-12 00:00:00,-21.9,,M,,27,,7028754.1994.12.12,,12,-13.8,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,41,,7028754,
-70.785,46.205,QC,-16.8,,,34.8,,1994-12-13 00:00:00,-23.4,,M,,0,,7028754.1994.12.13,,13,-10.2,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-13.6,,,31.6,,1994-12-14 00:00:00,-18.4,,M,,0,,7028754.1994.12.14,,14,-8.8,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-12.6,,,30.6,,1994-12-15 00:00:00,-17.8,,M,,0,,7028754.1994.12.15,,15,-7.4,,0,BEAUCEVILLE,,2,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-13.2,,,31.2,,1994-12-16 00:00:00,-20.9,,M,,0,,7028754.1994.12.16,,16,-5.4,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-8.8,,,26.8,,1994-12-17 00:00:00,-17.4,,M,,0,,7028754.1994.12.17,,17,-0.2,,0,BEAUCEVILLE,,3,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-0.1,,,18.1,,1994-12-18 00:00:00,-1.5,,M,,0,,7028754.1994.12.18,,18,1.4,,0,BEAUCEVILLE,,6,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-5.6,,,23.6,,1994-12-19 00:00:00,-9.7,,M,,0,,7028754.1994.12.19,,19,-1.5,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-6.3,,,24.3,,1994-12-20 00:00:00,-11.3,,M,,0,,7028754.1994.12.20,,20,-1.2,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,2.1,,,15.9,,1994-12-21 00:00:00,-1.3,,M,,28,,7028754.1994.12.21,,21,5.4,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,33,,7028754,
-70.785,46.205,QC,2.7,,,15.3,,1994-12-22 00:00:00,-2.7,,M,,0,,7028754.1994.12.22,,22,8.1,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-0.7,,,18.7,,1994-12-23 00:00:00,-5.8,,M,,0,,7028754.1994.12.23,,23,4.5,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-0.5,,,18.5,,1994-12-24 00:00:00,-4.3,,M,,0,,7028754.1994.12.24,,24,3.4,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-7.3,,,25.3,,1994-12-25 00:00:00,-11.4,,M,,0,,7028754.1994.12.25,,25,-3.1,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-8.6,,,26.6,,1994-12-26 00:00:00,-13.3,,M,,0,,7028754.1994.12.26,,26,-3.9,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-7.5,,,25.5,,1994-12-27 00:00:00,-13.2,,M,,0,,7028754.1994.12.27,,27,-1.8,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,0.4,,,17.6,,1994-12-28 00:00:00,-2.6,,M,,0,,7028754.1994.12.28,,28,3.3,,0,BEAUCEVILLE,,2,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-9.9,,,27.9,,1994-12-29 00:00:00,-19.9,,M,,30,,7028754.1994.12.29,,29,0.1,,0,BEAUCEVILLE,,1,,,M,,,1994,,12,61,,7028754,
-70.785,46.205,QC,-18.2,,,36.2,,1994-12-30 00:00:00,-21.4,,M,,29,,7028754.1994.12.30,,30,-15,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,37,,7028754,
-70.785,46.205,QC,-13.4,,,31.4,,1994-12-31 00:00:00,-20.6,,M,,0,,7028754.1994.12.31,,31,-6.2,,0,BEAUCEVILLE,,0,,,M,,,1994,,12,0,,7028754,
-70.785,46.205,QC,-5.7,,,23.7,,1995-01-01 00:00:00,-8.1,,M,,0,,7028754.1995.1.1,,1,-3.2,,0,BEAUCEVILLE,,5,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-5.5,,,23.5,,1995-01-02 00:00:00,-7.1,,M,,0,,7028754.1995.1.2,,2,-3.8,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-9.8,,,27.8,,1995-01-03 00:00:00,-13.4,,M,,0,,7028754.1995.1.3,,3,-6.1,,0,BEAUCEVILLE,,2,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-12.3,,,30.3,,1995-01-04 00:00:00,-17,,M,,0,,7028754.1995.1.4,,4,-7.5,,0,BEAUCEVILLE,,1,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-15.6,,,33.6,,1995-01-05 00:00:00,-24.6,,M,,24,,7028754.1995.1.5,,5,-6.6,,0,BEAUCEVILLE,,3,,,M,,,1995,,1,33,,7028754,
-70.785,46.205,QC,-5,,,23,,1995-01-06 00:00:00,-7.7,,M,,0,,7028754.1995.1.6,,6,-2.3,,0,BEAUCEVILLE,,3,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-8.6,,,26.6,,1995-01-07 00:00:00,-14.2,,M,,0,,7028754.1995.1.7,,7,-3,,0,BEAUCEVILLE,,6,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-13.5,,,31.5,,1995-01-08 00:00:00,-21,,M,,0,,7028754.1995.1.8,,8,-6,,0,BEAUCEVILLE,,1,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-16,,,34,,1995-01-09 00:00:00,-25.8,,M,,28,,7028754.1995.1.9,,9,-6.1,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,32,,7028754,
-70.785,46.205,QC,-27.4,,,45.4,,1995-01-10 00:00:00,-33.4,,M,,0,,7028754.1995.1.10,,10,-21.4,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-27.8,,,45.8,,1995-01-11 00:00:00,-38.9,,M,,0,,7028754.1995.1.11,,11,-16.6,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-9.8,,,27.8,,1995-01-12 00:00:00,-16.6,,M,,0,,7028754.1995.1.12,,12,-3,,0,BEAUCEVILLE,,22,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-4.2,,,22.2,,1995-01-13 00:00:00,-6.1,,M,,0,,7028754.1995.1.13,,13,-2.2,,0,BEAUCEVILLE,,2,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,0.4,,,17.6,,1995-01-14 00:00:00,-2.8,,M,,0,,7028754.1995.1.14,,14,3.6,,0,BEAUCEVILLE,,25.8,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,9.1,,,8.9,,1995-01-15 00:00:00,2.5,,M,,20,,7028754.1995.1.15,,15,15.7,,0,BEAUCEVILLE,,16,,,M,,,1995,,1,37,,7028754,
-70.785,46.205,QC,3.9,,,14.1,,1995-01-16 00:00:00,0,,M,,0,,7028754.1995.1.16,,16,7.7,,0,BEAUCEVILLE,,30,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-2,,,20,,1995-01-17 00:00:00,-4.1,,M,,0,,7028754.1995.1.17,,17,0.2,,0,BEAUCEVILLE,,3.4,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-1.4,,,19.4,,1995-01-18 00:00:00,-3.9,,M,,0,,7028754.1995.1.18,,18,1.1,,0,BEAUCEVILLE,,7.2,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-0.4,,,18.4,,1995-01-19 00:00:00,-2.1,,M,,0,,7028754.1995.1.19,,19,1.3,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,0.1,,,17.9,,1995-01-20 00:00:00,-1.6,,M,,5,,7028754.1995.1.20,,20,1.7,,0,BEAUCEVILLE,,5.6,,,M,,,1995,,1,41,,7028754,
-70.785,46.205,QC,-0.7,,,18.7,,1995-01-21 00:00:00,-2.4,,M,,8,,7028754.1995.1.21,,21,1.1,,0,BEAUCEVILLE,,7.9,,,M,,,1995,,1,43,,7028754,
-70.785,46.205,QC,-3.6,,,21.6,,1995-01-22 00:00:00,-5.2,,M,,6,,7028754.1995.1.22,,22,-2,,0,BEAUCEVILLE,,2.5,,,M,,,1995,,1,32,,7028754,
-70.785,46.205,QC,-8.2,,,26.2,,1995-01-23 00:00:00,-11.8,,M,,0,,7028754.1995.1.23,,23,-4.6,,0,BEAUCEVILLE,,2.2,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-8.8,,,26.8,,1995-01-24 00:00:00,-12.6,,M,,0,,7028754.1995.1.24,,24,-5,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-8.9,,,26.9,,1995-01-25 00:00:00,-12.6,,M,,0,,7028754.1995.1.25,,25,-5.2,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-13.2,,,31.2,,1995-01-26 00:00:00,-16.6,,M,,27,,7028754.1995.1.26,,26,-9.7,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,33,,7028754,
-70.785,46.205,QC,-16.9,,,34.9,,1995-01-27 00:00:00,-18.4,,M,,28,,7028754.1995.1.27,,27,-15.4,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,48,,7028754,
-70.785,46.205,QC,-15,,,33,,1995-01-28 00:00:00,-18.3,,M,,26,,7028754.1995.1.28,,28,-11.6,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,41,,7028754,
-70.785,46.205,QC,-14.2,,,32.2,,1995-01-29 00:00:00,-21.7,,M,,0,,7028754.1995.1.29,,29,-6.7,,0,BEAUCEVILLE,,0,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-9.1,,,27.1,,1995-01-30 00:00:00,-13.2,,M,,26,,7028754.1995.1.30,,30,-4.9,,0,BEAUCEVILLE,,1,,,M,,,1995,,1,41,,7028754,
-70.785,46.205,QC,-7.3,,,25.3,,1995-01-31 00:00:00,-12.9,,M,,0,,7028754.1995.1.31,,31,-1.6,,0,BEAUCEVILLE,,3,,,M,,,1995,,1,0,,7028754,
-70.785,46.205,QC,-2.4,,,20.4,,1995-02-01 00:00:00,-5.8,,M,,32,,7028754.1995.2.1,,1,1,,0,BEAUCEVILLE,,3.4,,,M,,,1995,,2,33,,7028754,
-70.785,46.205,QC,-13.6,,,31.6,,1995-02-02 00:00:00,-21.3,,M,,0,,7028754.1995.2.2,,2,-5.8,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,0,,7028754,
-70.785,46.205,QC,-17.7,,,35.7,,1995-02-03 00:00:00,-25.7,,M,,0,,7028754.1995.2.3,,3,-9.7,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,0,,7028754,
-70.785,46.205,QC,-15.3,,,33.3,,1995-02-04 00:00:00,-24.3,,M,,5,,7028754.1995.2.4,,4,-6.3,,0,BEAUCEVILLE,,15,,,M,,,1995,,2,56,,7028754,
-70.785,46.205,QC,-17.3,,,35.3,,1995-02-05 00:00:00,-24.9,,M,,24,,7028754.1995.2.5,,5,-9.6,,0,BEAUCEVILLE,,10,,,M,,,1995,,2,61,,7028754,
-70.785,46.205,QC,-26.3,,,44.3,,1995-02-06 00:00:00,-27.7,,M,,28,,7028754.1995.2.6,,6,-24.8,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,43,,7028754,
-70.785,46.205,QC,-22.8,,,40.8,,1995-02-07 00:00:00,-27.1,,M,,27,,7028754.1995.2.7,,7,-18.5,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,37,,7028754,
-70.785,46.205,QC,-22,,,40,,1995-02-08 00:00:00,-29.1,,M,,20,,7028754.1995.2.8,,8,-14.9,,0,BEAUCEVILLE,,1.2,,,M,,,1995,,2,46,,7028754,
-70.785,46.205,QC,-12.3,,,30.3,M,1995-02-09 00:00:00,-17.8,E,,,,E,7028754.1995.2.9,,9,-6.7,,0,BEAUCEVILLE,E,2.1,E,M,M,,,1995,,2,,,7028754,
-70.785,46.205,QC,-11.3,,,29.3,,1995-02-10 00:00:00,-15.9,,M,,28,,7028754.1995.2.10,,10,-6.7,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,37,,7028754,
-70.785,46.205,QC,-8.7,,,26.7,,1995-02-11 00:00:00,-15,,M,,25,,7028754.1995.2.11,,11,-2.3,,0,BEAUCEVILLE,,6,,,M,,,1995,,2,46,,7028754,
-70.785,46.205,QC,-18.1,,,36.1,,1995-02-12 00:00:00,-22.5,,M,,25,,7028754.1995.2.12,,12,-13.6,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,46,,7028754,
-70.785,46.205,QC,-15.3,,,33.3,,1995-02-13 00:00:00,-22.4,,M,,24,,7028754.1995.2.13,,13,-8.1,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,32,,7028754,
-70.785,46.205,QC,-13.1,,,31.1,,1995-02-14 00:00:00,-17.4,,M,,26,,7028754.1995.2.14,,14,-8.7,,0,BEAUCEVILLE,,1,,,M,,,1995,,2,33,,7028754,
-70.785,46.205,QC,-10.3,,,28.3,,1995-02-15 00:00:00,-20.6,,M,,14,,7028754.1995.2.15,,15,0.1,,0,BEAUCEVILLE,,13,,,M,,,1995,,2,52,,7028754,
-70.785,46.205,QC,-7.2,,,25.2,,1995-02-16 00:00:00,-16.2,,M,,28,,7028754.1995.2.16,,16,1.9,,0,BEAUCEVILLE,,,,,M,M,,1995,,2,43,,7028754,
-70.785,46.205,QC,-12.9,,,30.9,,1995-02-17 00:00:00,-21.5,,M,,0,,7028754.1995.2.17,,17,-4.3,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,0,,7028754,
-70.785,46.205,QC,-6.4,,,24.4,,1995-02-18 00:00:00,-10.6,,M,,0,,7028754.1995.2.18,,18,-2.2,,0,BEAUCEVILLE,,3.8,,,M,,,1995,,2,0,,7028754,
-70.785,46.205,QC,-2,,,20,,1995-02-19 00:00:00,-10.1,,M,,30,,7028754.1995.2.19,,19,6.1,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,39,,7028754,
-70.785,46.205,QC,-5.5,,,23.5,,1995-02-20 00:00:00,-11.4,,M,,0,,7028754.1995.2.20,,20,0.5,,0,BEAUCEVILLE,,,,,M,M,,1995,,2,0,,7028754,
-70.785,46.205,QC,-7.1,,,25.1,,1995-02-21 00:00:00,-12.3,,M,,10,,7028754.1995.2.21,,21,-1.9,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,37,,7028754,
-70.785,46.205,QC,-11.3,,,29.3,,1995-02-22 00:00:00,-16.3,,M,,0,,7028754.1995.2.22,,22,-6.3,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,0,,7028754,
-70.785,46.205,QC,-5.2,,,23.2,,1995-02-23 00:00:00,-12.1,,M,,0,,7028754.1995.2.23,,23,1.7,,0,BEAUCEVILLE,,2,,,M,,,1995,,2,0,,7028754,
-70.785,46.205,QC,-0.9,,,18.9,,1995-02-24 00:00:00,-2.3,E,M,,26,E,7028754.1995.2.24,,24,0.5,,0,BEAUCEVILLE,E,,E,,M,M,,1995,,2,52,,7028754,
-70.785,46.205,QC,-16.9,,,34.9,,1995-02-25 00:00:00,-20.1,,M,,26,,7028754.1995.2.25,,25,-13.6,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,50,,7028754,
-70.785,46.205,QC,-22.8,,,40.8,,1995-02-26 00:00:00,-28.9,,M,,30,,7028754.1995.2.26,,26,-16.7,,0,BEAUCEVILLE,,0,,,M,,,1995,,2,33,,7028754,
-70.785,46.205,QC,-21.3,,,39.3,,1995-02-27 00:00:00,-31.8,,M,,0,,7028754.1995.2.27,,27,-10.7,,0,BEAUCEVILLE,,6,,,M,,,1995,,2,0,,7028754,
-70.785,46.205,QC,-7.9,,,25.9,,1995-02-28 00:00:00,-10.7,,M,,0,,7028754.1995.2.28,,28,-5.1,,0,BEAUCEVILLE,,3,,,M,,,1995,,2,0,,7028754,
-70.785,46.205,QC,-5.7,,,23.7,,1995-03-01 00:00:00,-9.2,,M,,0,,7028754.1995.3.1,,1,-2.1,,0,BEAUCEVILLE,,3,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,-15.3,,,33.3,,1995-03-02 00:00:00,-23.7,,M,,34,,7028754.1995.3.2,,2,-6.8,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,35,,7028754,
-70.785,46.205,QC,-17.9,,,35.9,,1995-03-03 00:00:00,-29.9,,M,,0,,7028754.1995.3.3,,3,-5.8,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,-12.6,,,30.6,,1995-03-04 00:00:00,-26.1,,M,,0,,7028754.1995.3.4,,4,0.9,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,-10.4,,,28.4,,1995-03-05 00:00:00,-19.8,,M,,0,,7028754.1995.3.5,,5,-0.9,,0,BEAUCEVILLE,,2,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,-5.7,,,23.7,,1995-03-06 00:00:00,-8.4,,M,,0,,7028754.1995.3.6,,6,-3,,0,BEAUCEVILLE,,10,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,-2,,,20,,1995-03-07 00:00:00,-8.5,,M,,11,,7028754.1995.3.7,,7,4.6,,0,BEAUCEVILLE,,9.8,,,M,,,1995,,3,33,,7028754,
-70.785,46.205,QC,4,,,14,,1995-03-08 00:00:00,-5.1,,M,,18,,7028754.1995.3.8,,8,13,,0,BEAUCEVILLE,,17.2,,,M,,,1995,,3,32,,7028754,
-70.785,46.205,QC,-9,,,27,,1995-03-09 00:00:00,-12.9,,M,,32,,7028754.1995.3.9,,9,-5.1,,0,BEAUCEVILLE,,18,,,M,,,1995,,3,32,,7028754,
-70.785,46.205,QC,-13.6,,,31.6,,1995-03-10 00:00:00,-18.2,,M,,0,,7028754.1995.3.10,,10,-8.9,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,-14.5,,,32.5,,1995-03-11 00:00:00,-23.7,,M,,0,,7028754.1995.3.11,,11,-5.2,,0,BEAUCEVILLE,,1,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,-7.7,,,25.7,,1995-03-12 00:00:00,-15.8,,M,,16,,7028754.1995.3.12,,12,0.5,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,39,,7028754,
-70.785,46.205,QC,4.4,,,13.6,,1995-03-13 00:00:00,-0.3,,M,,0,,7028754.1995.3.13,,13,9,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,5.9,,,12.1,,1995-03-14 00:00:00,1.5,,M,,0,,7028754.1995.3.14,,14,10.2,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,4.8,,,13.2,,1995-03-15 00:00:00,0.7,,M,,0,,7028754.1995.3.15,,15,8.8,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,2.4,,,15.6,,1995-03-16 00:00:00,0,,M,,0,,7028754.1995.3.16,,16,4.7,,0,BEAUCEVILLE,,7.8,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,2.3,,,15.7,,1995-03-17 00:00:00,0.4,,M,,0,,7028754.1995.3.17,,17,4.1,,0,BEAUCEVILLE,,15.2,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,1.5,,,16.5,,1995-03-18 00:00:00,-1.5,,M,,0,,7028754.1995.3.18,,18,4.4,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,1.4,,,16.6,,1995-03-19 00:00:00,-4.3,,M,,0,,7028754.1995.3.19,,19,7.1,,0,BEAUCEVILLE,,1,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,0.5,,,17.5,,1995-03-20 00:00:00,-7.4,,M,,0,,7028754.1995.3.20,,20,8.4,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,7.5,,,10.5,,1995-03-21 00:00:00,1.1,,M,,0,,7028754.1995.3.21,,21,13.8,,0,BEAUCEVILLE,,11.2,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,3.6,,,14.4,,1995-03-22 00:00:00,0.8,,M,,0,,7028754.1995.3.22,,22,6.3,,0,BEAUCEVILLE,,3,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,-1.9,,,19.9,,1995-03-23 00:00:00,-4.7,,M,,35,,7028754.1995.3.23,,23,1,,0,BEAUCEVILLE,,2,,,M,,,1995,,3,37,,7028754,
-70.785,46.205,QC,-6.1,,,24.1,,1995-03-24 00:00:00,-9.8,,M,,35,,7028754.1995.3.24,,24,-2.4,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,32,,7028754,
-70.785,46.205,QC,-5,,,23,,1995-03-25 00:00:00,-10.4,,M,,33,,7028754.1995.3.25,,25,0.5,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,33,,7028754,
-70.785,46.205,QC,0.7,,,17.3,,1995-03-26 00:00:00,-2.4,,M,,33,,7028754.1995.3.26,,26,3.8,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,32,,7028754,
-70.785,46.205,QC,0.1,,,17.9,,1995-03-27 00:00:00,-4.2,,M,,35,,7028754.1995.3.27,,27,4.4,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,43,,7028754,
-70.785,46.205,QC,0.9,,,17.1,,1995-03-28 00:00:00,-6.2,,M,,36,,7028754.1995.3.28,,28,8,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,33,,7028754,
-70.785,46.205,QC,1.1,,,16.9,,1995-03-29 00:00:00,-7.7,,M,,0,,7028754.1995.3.29,,29,9.9,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,0,,7028754,
-70.785,46.205,QC,3.3,,,14.7,,1995-03-30 00:00:00,-3.1,,M,,18,,7028754.1995.3.30,,30,9.6,,0,BEAUCEVILLE,,0,,,M,,,1995,,3,41,,7028754,
-70.785,46.205,QC,-0.1,,,18.1,,1995-03-31 00:00:00,-3.8,,M,,0,,7028754.1995.3.31,91,31,3.6,,0,BEAUCEVILLE,,5.6,,,M,,100,1995,,3,0,,7028754,
-70.785,46.205,QC,-3.8,,,21.8,,1995-04-01 00:00:00,-8.4,,M,,35,,7028754.1995.4.1,31,1,0.9,,0,BEAUCEVILLE,,0,,,M,,84,1995,,4,35,,7028754,
-70.785,46.205,QC,-4.2,,,22.2,,1995-04-02 00:00:00,-11.5,,M,,32,,7028754.1995.4.2,25,2,3.1,,0,BEAUCEVILLE,,0,,,M,,92,1995,,4,39,,7028754,
-70.785,46.205,QC,-1.7,,,19.7,,1995-04-03 00:00:00,-10.1,,M,,19,,7028754.1995.4.3,19,3,6.8,,0,BEAUCEVILLE,,0,,,M,,96,1995,,4,37,,7028754,
-70.785,46.205,QC,-4.6,,,22.6,,1995-04-04 00:00:00,-14.9,,M,,28,,7028754.1995.4.4,54,4,5.7,,0,BEAUCEVILLE,,5.8,,,M,,100,1995,,4,50,,7028754,
-70.785,46.205,QC,-15.2,,,33.2,,1995-04-05 00:00:00,-18.5,,M,,28,,7028754.1995.4.5,63,5,-11.9,,0,BEAUCEVILLE,,1,,,M,,88,1995,,4,69,,7028754,
-70.785,46.205,QC,-8.2,,,26.2,E,1995-04-06 00:00:00,-13.8,E,M,,29,E,7028754.1995.4.6,41,6,-2.5,,0,BEAUCEVILLE,E,0,E,E,M,,65,1995,,4,37,,7028754,
-70.785,46.205,QC,-3.2,,,21.2,,1995-04-07 00:00:00,-8.9,,M,,0,,7028754.1995.4.7,36,7,2.6,,0,BEAUCEVILLE,,0,,,M,,89,1995,,4,0,,7028754,
-70.785,46.205,QC,-0.5,,,18.5,,1995-04-08 00:00:00,-8.5,,M,,0,,7028754.1995.4.8,25,8,7.5,,0,BEAUCEVILLE,,0,,,M,,85,1995,,4,0,,7028754,
-70.785,46.205,QC,0.9,,,17.1,,1995-04-09 00:00:00,-4.9,,M,,30,,7028754.1995.4.9,37,9,6.6,,0,BEAUCEVILLE,,0,,,M,,94,1995,,4,54,,7028754,
-70.785,46.205,QC,-1.4,,,19.4,,1995-04-10 00:00:00,-7,,M,,29,,7028754.1995.4.10,29,10,4.3,,0,BEAUCEVILLE,,0,,,M,,69,1995,,4,39,,7028754,
-70.785,46.205,QC,0.2,,,17.8,,1995-04-11 00:00:00,-8.7,,M,,0,,7028754.1995.4.11,17,11,9.1,,0,BEAUCEVILLE,,0,,,M,,87,1995,,4,0,,7028754,
-70.785,46.205,QC,5.1,,,12.9,,1995-04-12 00:00:00,2.8,,M,,15,,7028754.1995.4.12,30,12,7.3,,0,BEAUCEVILLE,,3.4,,,M,,100,1995,,4,37,,7028754,
-70.785,46.205,QC,5.4,,,12.6,,1995-04-13 00:00:00,1.6,,M,,24,,7028754.1995.4.13,63,13,9.1,,0,BEAUCEVILLE,,3.8,,,M,,100,1995,,4,37,,7028754,
