x,y,MEAN_TEMPERATURE,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,PROVINCE_CODE,MIN_TEMPERATURE,ID,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST,LOCAL_MONTH,HEATING_DEGREE_DAYS,LOCAL_DAY,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,LOCAL_YEAR,MAX_TEMPERATURE,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,STATION_NAME
-70.785,46.205,16.2,36,,2022-05-29 00:00:00,,7028754,,,,QC,8.6,7028754.2022.5.29,,,,,,5,1.8,29,96,,0,,,,,,2022,23.8,,,0,BEAUCEVILLE
-70.785,46.205,15.8,49,,2022-05-30 00:00:00,,7028754,,,,QC,9.5,7028754.2022.5.30,,,,,7,5,2.2,30,96,,5.9,,,,,31,2022,22.2,,,0,BEAUCEVILLE
-70.785,46.205,10.9,35,,2022-05-31 00:00:00,,7028754,,,,QC,5.3,7028754.2022.5.31,,,,,,5,7.1,31,96,,5.9,,,,,,2022,16.6,,,0,BEAUCEVILLE
-70.785,46.205,12.2,29,,2022-06-01 00:00:00,,7028754,,,,QC,4.2,7028754.2022.6.1,,,,,,6,5.8,1,93,,0,,,,,,2022,20.3,,,0,BEAUCEVILLE
-70.785,46.205,15.9,25,,2022-06-02 00:00:00,,7028754,,,,QC,8.7,7028754.2022.6.2,,,,,,6,2.1,2,94,,0,,,,,,2022,23.1,,,0,BEAUCEVILLE
-70.785,46.205,15.1,60,,2022-06-03 00:00:00,,7028754,,,,QC,10.3,7028754.2022.6.3,,,,,,6,2.9,3,97,,7.6,,,,,,2022,19.9,,,0,BEAUCEVILLE
-70.785,46.205,15.7,57,,2022-06-04 00:00:00,,7028754,,,,QC,9,7028754.2022.6.4,,,,,18,6,2.3,4,99,,2.1,,,,,35,2022,22.4,,,0,BEAUCEVILLE
-70.785,46.205,12,50,,2022-06-05 00:00:00,,7028754,,,,QC,6.5,7028754.2022.6.5,,,,,,6,6,5,96,,0.2,,,,,,2022,17.5,,,0,BEAUCEVILLE
-70.785,46.205,13.1,49,,2022-06-06 00:00:00,,7028754,,,,QC,6.2,7028754.2022.6.6,,,,,,6,4.9,6,99,,0,,,,,,2022,20,,,0,BEAUCEVILLE
-70.785,46.205,15.4,48,,2022-06-07 00:00:00,,7028754,,,,QC,6.9,7028754.2022.6.7,,,,,16,6,2.6,7,97,,4.1,,,,,33,2022,24,,,0,BEAUCEVILLE
-70.785,46.205,15.9,57,,2022-06-08 00:00:00,,7028754,,,,QC,9.9,7028754.2022.6.8,,,,,,6,2.1,8,99,,12.2,,,,,,2022,21.8,,,0,BEAUCEVILLE
-70.785,46.205,11.3,90,,2022-06-09 00:00:00,,7028754,,,,QC,7.8,7028754.2022.6.9,,,,,,6,6.7,9,99,,15.7,,,,,,2022,14.7,,,0,BEAUCEVILLE
-70.785,46.205,14.9,62,,2022-06-10 00:00:00,,7028754,,,,QC,10.8,7028754.2022.6.10,,,,,,6,3.1,10,97,,0.7,,,,,,2022,18.9,,,0,BEAUCEVILLE
-70.785,46.205,16.5,38,,2022-06-11 00:00:00,,7028754,,,,QC,9.7,7028754.2022.6.11,,,,,29,6,1.5,11,98,,0,,,,,35,2022,23.3,,,0,BEAUCEVILLE
-70.785,46.205,16.1,42,,2022-06-12 00:00:00,,7028754,,,,QC,7.8,7028754.2022.6.12,,,,,,6,1.9,12,97,,0,,,,,,2022,24.4,,,0,BEAUCEVILLE
-70.785,46.205,17.2,50,,2022-06-13 00:00:00,,7028754,,,,QC,11.3,7028754.2022.6.13,,,,,31,6,0.8,13,92,,0.7,,,,,32,2022,23.1,,,0,BEAUCEVILLE
-70.785,46.205,15.4,58,,2022-06-14 00:00:00,,7028754,,,,QC,9.5,7028754.2022.6.14,,,,,,6,2.6,14,93,,0,,,,,,2022,21.3,,,0,BEAUCEVILLE
-70.785,46.205,19.4,28,,2022-06-15 00:00:00,,7028754,,,,QC,13.1,7028754.2022.6.15,,,,,,6,0,15,87,,0,,,,,,2022,25.6,,,1.4,BEAUCEVILLE
-70.785,46.205,20.8,49,,2022-06-16 00:00:00,,7028754,,,,QC,14.7,7028754.2022.6.16,,,,,14,6,0,16,97,,15.6,,,,,35,2022,26.9,,,2.8,BEAUCEVILLE
-70.785,46.205,17,47,,2022-06-17 00:00:00,,7028754,,,,QC,9.4,7028754.2022.6.17,,,,,24,6,1,17,96,,15.9,,,,,32,2022,24.5,,,0,BEAUCEVILLE
-70.785,46.205,9.9,87,,2022-06-18 00:00:00,,7028754,,,,QC,7.2,7028754.2022.6.18,,,,,,6,8.1,18,96,,17.6,,,,,,2022,12.5,,,0,BEAUCEVILLE
-70.785,46.205,7.9,65,,2022-06-19 00:00:00,,7028754,,,,QC,4.9,7028754.2022.6.19,,,,,,6,10.1,19,99,,1.3,,,,,,2022,10.8,,,0,BEAUCEVILLE
-70.785,46.205,12.5,34,,2022-06-20 00:00:00,,7028754,,,,QC,3.6,7028754.2022.6.20,,,,,,6,5.5,20,99,,0,,,,,,2022,21.4,,,0,BEAUCEVILLE
-70.785,46.205,15,35,,2022-06-21 00:00:00,,7028754,,,,QC,4.6,7028754.2022.6.21,,,,,,6,3,21,95,,0,,,,,,2022,25.5,,,0,BEAUCEVILLE
-70.785,46.205,18.4,41,,2022-06-22 00:00:00,,7028754,,,,QC,12.5,7028754.2022.6.22,,,,,15,6,0,22,85,,0,,,,,39,2022,24.4,,,0.4,BEAUCEVILLE
-70.785,46.205,17.9,46,,2022-06-23 00:00:00,,7028754,,,,QC,11.3,7028754.2022.6.23,,,,,18,6,0.1,23,98,,0,,,,,37,2022,24.5,,,0,BEAUCEVILLE
-70.785,46.205,18,48,,2022-06-24 00:00:00,,7028754,,,,QC,11.1,7028754.2022.6.24,,,,,,6,0,24,99,,0,,,,,,2022,25,,,0,BEAUCEVILLE
-70.785,46.205,20.3,37,,2022-06-25 00:00:00,,7028754,,,,QC,12.4,7028754.2022.6.25,,,,,,6,0,25,94,,0,,,,,,2022,28.1,,,2.3,BEAUCEVILLE
-70.785,46.205,20.6,38,,2022-06-26 00:00:00,,7028754,,,,QC,9.7,7028754.2022.6.26,,,,,,6,0,26,96,,0,,,,,,2022,31.5,,,2.6,BEAUCEVILLE
-70.785,46.205,,,M,2022-06-27 00:00:00,M,7028754,,M,M,QC,,7028754.2022.6.27,M,M,M,,,6,,27,,M,,M,,,,,2022,,,M,,BEAUCEVILLE
-70.785,46.205,16.1,35,,2022-06-28 00:00:00,,7028754,,,,QC,10.7,7028754.2022.6.28,,,,,,6,1.9,28,90,,0,,,,,,2022,21.5,,,0,BEAUCEVILLE
-70.785,46.205,17,36,,2022-06-29 00:00:00,,7028754,,,,QC,8.7,7028754.2022.6.29,,,,,,6,1,29,97,,0.2,,,,,,2022,25.3,,,0,BEAUCEVILLE
-70.785,46.205,17,46,,2022-06-30 00:00:00,,7028754,,,,QC,13.2,7028754.2022.6.30,,,,,,6,1,30,97,,0.5,,,,,,2022,20.7,,,0,BEAUCEVILLE
-70.785,46.205,20.3,50,,2022-07-01 00:00:00,,7028754,,,,QC,13,7028754.2022.7.1,,,,,,7,0,1,93,,0,,,,,,2022,27.6,,,2.3,BEAUCEVILLE
-70.785,46.205,19.8,32,,2022-07-02 00:00:00,,7028754,,,,QC,14.4,7028754.2022.7.2,,,,,23,7,0,2,93,,0,,,,,34,2022,25.2,,,1.8,BEAUCEVILLE
-70.785,46.205,16.7,38,,2022-07-03 00:00:00,,7028754,,,,QC,10.6,7028754.2022.7.3,,,,,31,7,1.3,3,94,,0,,,,,31,2022,22.8,,,0,BEAUCEVILLE
-70.785,46.205,14.6,36,,2022-07-04 00:00:00,,7028754,,,,QC,7.7,7028754.2022.7.4,,,,,32,7,3.4,4,96,,0.3,,,,,33,2022,21.4,,,0,BEAUCEVILLE
-70.785,46.205,16.7,54,,2022-07-05 00:00:00,,7028754,,,,QC,10.2,7028754.2022.7.5,,,,,,7,1.3,5,99,,14.9,,,,,,2022,23.1,,,0,BEAUCEVILLE
-70.785,46.205,16.1,46,,2022-07-06 00:00:00,,7028754,,,,QC,10.9,7028754.2022.7.6,,,,,,7,1.9,6,98,,5.7,,,,,,2022,21.3,,,0,BEAUCEVILLE
-70.785,46.205,15.5,35,,2022-07-07 00:00:00,,7028754,,,,QC,8,7028754.2022.7.7,,,,,,7,2.5,7,100,,0,,,,,,2022,23,,,0,BEAUCEVILLE
-70.785,46.205,16.4,42,,2022-07-08 00:00:00,,7028754,,,,QC,9.5,7028754.2022.7.8,,,,,,7,1.6,8,96,,0.8,,,,,,2022,23.3,,,0,BEAUCEVILLE
-70.785,46.205,14.1,39,,2022-07-09 00:00:00,,7028754,,,,QC,8,7028754.2022.7.9,,,,,,7,3.9,9,88,,0,,,,,,2022,20.2,,,0,BEAUCEVILLE
-70.785,46.205,15.4,37,,2022-07-10 00:00:00,,7028754,,,,QC,5.9,7028754.2022.7.10,,,,,,7,2.6,10,96,,0,,,,,,2022,24.9,,,0,BEAUCEVILLE
-70.785,46.205,20.7,46,,2022-07-11 00:00:00,,7028754,,,,QC,15.3,7028754.2022.7.11,,,,,,7,0,11,77,,0,,,,,,2022,26.1,,,2.7,BEAUCEVILLE
-70.785,46.205,20.9,62,,2022-07-12 00:00:00,,7028754,,,,QC,15.1,7028754.2022.7.12,,,,,20,7,0,12,96,,16.1,,,,,33,2022,26.7,,,2.9,BEAUCEVILLE
-70.785,46.205,18.9,40,,2022-07-13 00:00:00,,7028754,,,,QC,12.8,7028754.2022.7.13,,,,,,7,0,13,99,,0,,,,,,2022,25,,,0.9,BEAUCEVILLE
-70.785,46.205,15.9,71,,2022-07-14 00:00:00,,7028754,,,,QC,12.5,7028754.2022.7.14,,,,,,7,2.1,14,97,,1.6,,,,,,2022,19.3,,,0,BEAUCEVILLE
-70.785,46.205,17.5,34,,2022-07-15 00:00:00,,7028754,,,,QC,10.2,7028754.2022.7.15,,,,,,7,0.5,15,100,,0,,,,,,2022,24.9,,,0,BEAUCEVILLE
-70.785,46.205,19.5,33,,2022-07-16 00:00:00,,7028754,,,,QC,11.7,7028754.2022.7.16,,,,,,7,0,16,94,,0,,,,,,2022,27.3,,,1.5,BEAUCEVILLE
-70.785,46.205,21.3,36,,2022-07-17 00:00:00,,7028754,,,,QC,14.1,7028754.2022.7.17,,,,,27,7,0,17,90,,0,,,,,32,2022,28.4,,,3.3,BEAUCEVILLE
-70.785,46.205,21.4,46,,2022-07-18 00:00:00,,7028754,,,,QC,13.6,7028754.2022.7.18,,,,,,7,0,18,99,,24.8,,,,,,2022,29.2,,,3.4,BEAUCEVILLE
-70.785,46.205,21.4,52,,2022-07-19 00:00:00,,7028754,,,,QC,16.2,7028754.2022.7.19,,,,,,7,0,19,99,,13.3,,,,,,2022,26.5,,,3.4,BEAUCEVILLE
-70.785,46.205,20.7,42,,2022-07-20 00:00:00,,7028754,,,,QC,14.3,7028754.2022.7.20,,,,,,7,0,20,90,,0,,,,,,2022,27.1,,,2.7,BEAUCEVILLE
-70.785,46.205,24.9,48,,2022-07-21 00:00:00,,7028754,,,,QC,18.5,7028754.2022.7.21,,,,,20,7,0,21,96,,8.2,,,,,37,2022,31.4,,,6.9,BEAUCEVILLE
-70.785,46.205,22.6,37,,2022-07-22 00:00:00,,7028754,,,,QC,16.4,7028754.2022.7.22,,,,,,7,0,22,91,,0,,,,,,2022,28.8,,,4.6,BEAUCEVILLE
-70.785,46.205,22.8,40,,2022-07-23 00:00:00,,7028754,,,,QC,15.7,7028754.2022.7.23,,,,,,7,0,23,92,,0,,,,,,2022,29.8,,,4.8,BEAUCEVILLE
-70.785,46.205,24,51,,2022-07-24 00:00:00,,7028754,,,,QC,17.8,7028754.2022.7.24,,,,,25,7,0,24,97,,2,,,,,35,2022,30.1,,,6,BEAUCEVILLE
-70.785,46.205,21.3,48,,2022-07-25 00:00:00,,7028754,,,,QC,15.9,7028754.2022.7.25,,,,,,7,0,25,98,,2.8,,,,,,2022,26.7,,,3.3,BEAUCEVILLE
-70.785,46.205,19,50,,2022-07-26 00:00:00,,7028754,,,,QC,14.2,7028754.2022.7.26,,,,,,7,0,26,89,,0,,,,,,2022,23.7,,,1,BEAUCEVILLE
-70.785,46.205,20.1,39,,2022-07-27 00:00:00,,7028754,,,,QC,13.3,7028754.2022.7.27,,,,,,7,0,27,95,,0,,,,,,2022,26.9,,,2.1,BEAUCEVILLE
-70.785,46.205,21,47,,2022-07-28 00:00:00,,7028754,,,,QC,13.6,7028754.2022.7.28,,,,,,7,0,28,99,,31,,,,,,2022,28.4,,,3,BEAUCEVILLE
-70.785,46.205,19.8,45,,2022-07-29 00:00:00,,7028754,,,,QC,14.6,7028754.2022.7.29,,,,,22,7,0,29,99,,0,,,,,33,2022,25,,,1.8,BEAUCEVILLE
-70.785,46.205,18.3,64,,2022-07-30 00:00:00,,7028754,,,,QC,14.8,7028754.2022.7.30,,,,,29,7,0,30,90,,0,,,,,31,2022,21.8,,,0.3,BEAUCEVILLE
-70.785,46.205,20.5,48,,2022-07-31 00:00:00,,7028754,,,,QC,14.4,7028754.2022.7.31,,,,,,7,0,31,93,,0,,,,,,2022,26.6,,,2.5,BEAUCEVILLE
-70.785,46.205,21.6,47,,2022-08-01 00:00:00,,7028754,,,,QC,15.3,7028754.2022.8.1,,,,,,8,0,1,96,,0,,,,,,2022,27.9,,,3.6,BEAUCEVILLE
-70.785,46.205,19,71,,2022-08-02 00:00:00,,7028754,,,,QC,13.1,7028754.2022.8.2,,,,,,8,0,2,94,,11.9,,,,,,2022,24.9,,,1,BEAUCEVILLE
-70.785,46.205,17.2,45,,2022-08-03 00:00:00,,7028754,,,,QC,9.9,7028754.2022.8.3,,,,,,8,0.8,3,99,,0,,,,,,2022,24.4,,,0,BEAUCEVILLE
-70.785,46.205,21.6,64,,2022-08-04 00:00:00,,7028754,,,,QC,15.5,7028754.2022.8.4,,,,,,8,0,4,95,,0,,,,,,2022,27.7,,,3.6,BEAUCEVILLE
-70.785,46.205,19.3,60,,2022-08-05 00:00:00,,7028754,,,,QC,13.3,7028754.2022.8.5,,,,,,8,0,5,99,,0,,,,,,2022,25.3,,,1.3,BEAUCEVILLE
-70.785,46.205,20.6,49,,2022-08-06 00:00:00,,7028754,,,,QC,11.2,7028754.2022.8.6,,,,,,8,0,6,100,,0,,,,,,2022,29.9,,,2.6,BEAUCEVILLE
-70.785,46.205,23.8,52,,2022-08-07 00:00:00,,7028754,,,,QC,16.4,7028754.2022.8.7,,,,,31,8,0,7,98,,15.7,,,,,35,2022,31.1,,,5.8,BEAUCEVILLE
-70.785,46.205,14.3,86,,2022-08-08 00:00:00,,7028754,,,,QC,12.1,7028754.2022.8.8,,,,,,8,3.7,8,98,,70.3,,,,,,2022,16.5,,,0,BEAUCEVILLE
-70.785,46.205,14.9,82,,2022-08-09 00:00:00,,7028754,,,,QC,12.9,7028754.2022.8.9,,,,,,8,3.1,9,98,,12.9,,,,,,2022,16.9,,,0,BEAUCEVILLE
-70.785,46.205,17.3,72,,2022-08-10 00:00:00,,7028754,,,,QC,13.9,7028754.2022.8.10,,,,,,8,0.7,10,100,,1.1,,,,,,2022,20.8,,,0,BEAUCEVILLE
-70.785,46.205,18.9,64,,2022-08-11 00:00:00,,7028754,,,,QC,12.6,7028754.2022.8.11,,,,,,8,0,11,100,,3.8,,,,,,2022,25.2,,,0.9,BEAUCEVILLE
-70.785,46.205,13.9,65,,2022-08-12 00:00:00,,7028754,,,,QC,9.7,7028754.2022.8.12,,,,,,8,4.1,12,98,,0,,,,,,2022,18.2,,,0,BEAUCEVILLE
-70.785,46.205,15.7,53,,2022-08-13 00:00:00,,7028754,,,,QC,9.4,7028754.2022.8.13,,,,,,8,2.3,13,100,,0,,,,,,2022,22,,,0,BEAUCEVILLE
-70.785,46.205,18.2,43,,2022-08-14 00:00:00,,7028754,,,,QC,11.7,7028754.2022.8.14,,,,,,8,0,14,98,,0,,,,,,2022,24.7,,,0.2,BEAUCEVILLE
-70.785,46.205,18.2,38,,2022-08-15 00:00:00,,7028754,,,,QC,10.1,7028754.2022.8.15,,,,,,8,0,15,99,,0,,,,,,2022,26.2,,,0.2,BEAUCEVILLE
-70.785,46.205,19,37,,2022-08-16 00:00:00,,7028754,,,,QC,10.6,7028754.2022.8.16,,,,,,8,0,16,98,,0,,,,,,2022,27.4,,,1,BEAUCEVILLE
-70.785,46.205,18.1,48,,2022-08-17 00:00:00,,7028754,,,,QC,12.9,7028754.2022.8.17,,,,,6,8,0,17,98,,6.3,,,,,44,2022,23.3,,,0.1,BEAUCEVILLE
-70.785,46.205,16.8,83,,2022-08-18 00:00:00,,7028754,,,,QC,13.9,7028754.2022.8.18,,,,,,8,1.2,18,97,,15,,,,,,2022,19.6,,,0,BEAUCEVILLE
-70.785,46.205,20,51,,2022-08-19 00:00:00,,7028754,,,,QC,14.7,7028754.2022.8.19,,,,,,8,0,19,97,,0,,,,,,2022,25.4,,,2,BEAUCEVILLE
-70.785,46.205,21.1,43,,2022-08-20 00:00:00,,7028754,,,,QC,13.3,7028754.2022.8.20,,,,,,8,0,20,97,,0,,,,,,2022,29,,,3.1,BEAUCEVILLE
-70.785,46.205,21,51,,2022-08-21 00:00:00,,7028754,,,,QC,12.1,7028754.2022.8.21,,,,,,8,0,21,99,,0,,,,,,2022,29.9,,,3,BEAUCEVILLE
-70.785,46.205,21.8,52,,2022-08-22 00:00:00,,7028754,,,,QC,17,7028754.2022.8.22,,,,,,8,0,22,91,,0,,,,,,2022,26.7,,,3.8,BEAUCEVILLE
-70.785,46.205,21.1,60,,2022-08-23 00:00:00,,7028754,,,,QC,16.7,7028754.2022.8.23,,,,,,8,0,23,97,,10.9,,,,,,2022,25.6,,,3.1,BEAUCEVILLE
-70.785,46.205,20.2,72,,2022-08-24 00:00:00,,7028754,,,,QC,16.6,7028754.2022.8.24,,,,,,8,0,24,98,,4.9,,,,,,2022,23.8,,,2.2,BEAUCEVILLE
-70.785,46.205,17.2,48,,2022-08-25 00:00:00,,7028754,,,,QC,12.6,7028754.2022.8.25,,,,,,8,0.8,25,98,,0,,,,,,2022,21.8,,,0,BEAUCEVILLE
-70.785,46.205,14.1,84,,2022-08-26 00:00:00,,7028754,,,,QC,12.2,7028754.2022.8.26,,,,,,8,3.9,26,98,,4.7,,,,,,2022,15.9,,,0,BEAUCEVILLE
-70.785,46.205,14.7,55,,2022-08-27 00:00:00,,7028754,,,,QC,9.2,7028754.2022.8.27,,,,,,8,3.3,27,99,,0,,,,,,2022,20.2,,,0,BEAUCEVILLE
-70.785,46.205,16.2,41,,2022-08-28 00:00:00,,7028754,,,,QC,8.2,7028754.2022.8.28,,,,,,8,1.8,28,100,,0,,,,,,2022,24.3,,,0,BEAUCEVILLE
-70.785,46.205,19.5,59,,2022-08-29 00:00:00,,7028754,,,,QC,10.4,7028754.2022.8.29,,,,,,8,0,29,98,,0,,,,,,2022,28.6,,,1.5,BEAUCEVILLE
-70.785,46.205,24.2,52,,2022-08-30 00:00:00,,7028754,,,,QC,18.1,7028754.2022.8.30,,,,,,8,0,30,98,,6.7,,,,,,2022,30.4,,,6.2,BEAUCEVILLE
-70.785,46.205,17.3,50,,2022-08-31 00:00:00,,7028754,,,,QC,11.8,7028754.2022.8.31,,,,,,8,0.7,31,98,,2.7,,,,,,2022,22.7,,,0,BEAUCEVILLE
-70.785,46.205,12.5,62,,2022-09-01 00:00:00,,7028754,,,,QC,8.5,7028754.2022.9.1,,,,,,9,5.5,1,95,,0,,,,,,2022,16.6,,,0,BEAUCEVILLE
-70.785,46.205,13.6,45,,2022-09-02 00:00:00,,7028754,,,,QC,5.1,7028754.2022.9.2,,,,,,9,4.4,2,97,,0.2,,,,,,2022,22.1,,,0,BEAUCEVILLE
-70.785,46.205,18.2,48,,2022-09-03 00:00:00,,7028754,,,,QC,9.1,7028754.2022.9.3,,,,,,9,0,3,98,,0,,,,,,2022,27.2,,,0.2,BEAUCEVILLE
-70.785,46.205,13.5,62,,2022-09-04 00:00:00,,7028754,,,,QC,8.4,7028754.2022.9.4,,,,,,9,4.5,4,95,,0,,,,,,2022,18.6,,,0,BEAUCEVILLE
-70.785,46.205,12,58,,2022-09-05 00:00:00,,7028754,,,,QC,6.8,7028754.2022.9.5,,,,,,9,6,5,95,,0,,,,,,2022,17.2,,,0,BEAUCEVILLE
-70.785,46.205,14.4,72,,2022-09-06 00:00:00,,7028754,,,,QC,9.4,7028754.2022.9.6,,,,,,9,3.6,6,100,,0,,,,,,2022,19.3,,,0,BEAUCEVILLE
-70.785,46.205,16.4,50,,2022-09-07 00:00:00,,7028754,,,,QC,8.8,7028754.2022.9.7,,,,,,9,1.6,7,100,,0.2,,,,,,2022,24,,,0,BEAUCEVILLE
-70.785,46.205,17.7,52,,2022-09-08 00:00:00,,7028754,,,,QC,10.1,7028754.2022.9.8,,,,,,9,0.3,8,100,,0,,,,,,2022,25.3,,,0,BEAUCEVILLE
-70.785,46.205,18.6,46,,2022-09-09 00:00:00,,7028754,,,,QC,11.2,7028754.2022.9.9,,,,,,9,0,9,100,,0,,,,,,2022,25.9,,,0.6,BEAUCEVILLE
-70.785,46.205,19.1,47,,2022-09-10 00:00:00,,7028754,,,,QC,11.2,7028754.2022.9.10,,,,,,9,0,10,100,,0,,,,,,2022,26.9,,,1.1,BEAUCEVILLE
-70.785,46.205,20,51,,2022-09-11 00:00:00,,7028754,,,,QC,12.7,7028754.2022.9.11,,,,,,9,0,11,100,,0,,,,,,2022,27.2,,,2,BEAUCEVILLE
-70.785,46.205,19.6,54,,2022-09-12 00:00:00,,7028754,,,,QC,14.6,7028754.2022.9.12,,,,,,9,0,12,99,,0,,,,,,2022,24.6,,,1.6,BEAUCEVILLE
-70.785,46.205,17.6,74,,2022-09-13 00:00:00,,7028754,,,,QC,12.6,7028754.2022.9.13,,,,,,9,0.4,13,100,,4.5,,,,,,2022,22.5,,,0,BEAUCEVILLE
-70.785,46.205,14.6,64,,2022-09-14 00:00:00,,7028754,,,,QC,8.5,7028754.2022.9.14,,,,,29,9,3.4,14,95,,5.5,,,,,38,2022,20.6,,,0,BEAUCEVILLE
-70.785,46.205,10.4,49,,2022-09-15 00:00:00,,7028754,,,,QC,7.1,7028754.2022.9.15,,,,,30,9,7.6,15,84,,0,,,,,39,2022,13.7,,,0,BEAUCEVILLE
-70.785,46.205,8.8,47,,2022-09-16 00:00:00,,7028754,,,,QC,3.2,7028754.2022.9.16,,,,,30,9,9.2,16,95,,0,,,,,32,2022,14.4,,,0,BEAUCEVILLE
-70.785,46.205,9.3,39,,2022-09-17 00:00:00,,7028754,,,,QC,0.9,7028754.2022.9.17,,,,,,9,8.7,17,100,,0,,,,,,2022,17.8,,,0,BEAUCEVILLE
-70.785,46.205,10.6,73,,2022-09-18 00:00:00,,7028754,,,,QC,6.5,7028754.2022.9.18,,,,,,9,7.4,18,98,,12.3,,,,,,2022,14.6,,,0,BEAUCEVILLE
-70.785,46.205,9.1,53,,2022-09-19 00:00:00,,7028754,,,,QC,2.5,7028754.2022.9.19,,,,,,9,8.9,19,98,,4.8,,,,,,2022,15.7,,,0,BEAUCEVILLE
-70.785,46.205,10.7,82,,2022-09-20 00:00:00,,7028754,,,,QC,8.9,7028754.2022.9.20,,,,,,9,7.3,20,98,,9.7,,,,,,2022,12.4,,,0,BEAUCEVILLE
-70.785,46.205,11.2,75,,2022-09-21 00:00:00,,7028754,,,,QC,8.5,7028754.2022.9.21,,,,,,9,6.8,21,95,,0,,,,,,2022,13.9,,,0,BEAUCEVILLE
-70.785,46.205,11.8,74,,2022-09-22 00:00:00,,7028754,,,,QC,6.8,7028754.2022.9.22,,,,,,9,6.2,22,99,,8.3,,,,,,2022,16.9,,,0,BEAUCEVILLE
-70.785,46.205,8.5,61,,2022-09-23 00:00:00,,7028754,,,,QC,5.6,7028754.2022.9.23,,,,,30,9,9.5,23,84,,0,,,,,33,2022,11.5,,,0,BEAUCEVILLE
-70.785,46.205,10.3,47,,2022-09-24 00:00:00,,7028754,,,,QC,5,7028754.2022.9.24,,,,,30,9,7.7,24,92,,0,,,,,34,2022,15.7,,,0,BEAUCEVILLE
-70.785,46.205,11.9,56,,2022-09-25 00:00:00,,7028754,,,,QC,6.1,7028754.2022.9.25,,,,,,9,6.1,25,97,,1.1,,,,,,2022,17.7,,,0,BEAUCEVILLE
-70.785,46.205,13.6,70,,2022-09-26 00:00:00,,7028754,,,,QC,10.3,7028754.2022.9.26,,,,,,9,4.4,26,99,,11.1,,,,,,2022,17,,,0,BEAUCEVILLE
-70.785,46.205,13.2,59,,2022-09-27 00:00:00,,7028754,,,,QC,8.3,7028754.2022.9.27,,,,,14,9,4.8,27,100,,0.6,,,,,31,2022,18.1,,,0,BEAUCEVILLE
-70.785,46.205,12.4,66,,2022-09-28 00:00:00,,7028754,,,,QC,8.3,7028754.2022.9.28,,,,,,9,5.6,28,97,,2.3,,,,,,2022,16.5,,,0,BEAUCEVILLE
-70.785,46.205,6.9,54,,2022-09-29 00:00:00,,7028754,,,,QC,1.9,7028754.2022.9.29,,,,,,9,11.1,29,96,,0.2,,,,,,2022,12,,,0,BEAUCEVILLE
-70.785,46.205,9.2,43,,2022-09-30 00:00:00,,7028754,,,,QC,0.5,7028754.2022.9.30,,,,,,9,8.8,30,100,,0,,,,,,2022,17.8,,,0,BEAUCEVILLE
-70.785,46.205,8.7,63,,2022-10-01 00:00:00,,7028754,,,,QC,2.4,7028754.2022.10.1,,,,,,10,9.3,1,97,,0,,,,,,2022,15,,,0,BEAUCEVILLE
-70.785,46.205,4.6,27,,2022-10-02 00:00:00,,7028754,,,,QC,-2.2,7028754.2022.10.2,,,,,,10,13.4,2,97,,0,,,,,,2022,11.5,,,0,BEAUCEVILLE
-70.785,46.205,5.6,27,,2022-10-03 00:00:00,,7028754,,,,QC,-3.7,7028754.2022.10.3,,,,,,10,12.4,3,99,,0,,,,,,2022,14.8,,,0,BEAUCEVILLE
-70.785,46.205,7.7,21,,2022-10-04 00:00:00,,7028754,,,,QC,-3.1,7028754.2022.10.4,,,,,,10,10.3,4,97,,0,,,,,,2022,18.6,,,0,BEAUCEVILLE
-70.785,46.205,9.4,21,,2022-10-05 00:00:00,,7028754,,,,QC,-2.2,7028754.2022.10.5,,,,,,10,8.6,5,98,,0,,,,,,2022,21.1,,,0,BEAUCEVILLE
-70.785,46.205,12.3,43,,2022-10-06 00:00:00,,7028754,,,,QC,1.6,7028754.2022.10.6,,,,,,10,5.7,6,97,,0.2,,,,,,2022,23.1,,,0,BEAUCEVILLE
-70.785,46.205,10.2,76,,2022-10-07 00:00:00,,7028754,,,,QC,3.5,7028754.2022.10.7,,,,,,10,7.8,7,98,,3.2,,,,,,2022,17,,,0,BEAUCEVILLE
-70.785,46.205,4.2,51,,2022-10-08 00:00:00,,7028754,,,,QC,1.7,7028754.2022.10.8,,,,,,10,13.8,8,82,,0.4,,,,,,2022,6.8,,,0,BEAUCEVILLE
-70.785,46.205,3.1,61,,2022-10-09 00:00:00,,7028754,,,,QC,-2,7028754.2022.10.9,,,,,28,10,14.9,9,95,,1.5,,,,,31,2022,8.2,,,0,BEAUCEVILLE
